area,perimeter,height,width,label
229.0,35.43919162750244,151,149,5
215.0,334.9188276529312,151,156,5
228.5,4.828427076339722,239,156,5
206.5,34.4735062122345,243,156,5
211.5,42.490158271789554,243,198,5
204.5,228.4507908821106,243,198,5
190.0,287.13506240844725,243,320,5
195.5,5.2,243,320,5
223.0,5.462741661071777,257,365,5
260.5,59.5979790687561,257,365,5
221.0,0.0,257,365,5
210.0,178.8542397737503,257,365,5
232.5,1.6,257,365,5
215.5,378.85995173454285,257,365,5
205.5,6.75979790687561,257,365,5
226.0,290.33506097793577,257,365,5
214.0,12.0,257,365,5
213.0,0.0,260,365,5
209.0,174.6802289009094,260,365,5
224.5,348.43354773521423,260,365,5
234.0,55.95289993286133,260,365,5
217.0,260.5978038787842,260,365,5
219.5,198.17484641075134,260,365,5
223.5,471.31133608818055,260,365,5
227.5,336.80167150497437,260,365,5
213.5,300.23253667354584,260,365,5
259.0,276.6311079978943,260,365,5
192.0,3.7455843687057495,260,365,5
229.5,390.6055380821228,260,365,5
225.5,9.74558436870575,260,365,5
264.5,1255.284229516983,260,365,5
220.5,285.26197481155396,260,365,5
212.0,257.9468376159668,260,365,5
232.0,263.99191665649414,260,365,5
224.5,10.242640614509583,260,365,5
220.5,2.7313708305358886,260,365,5
226.0,175.1959581375122,260,365,5
198.5,277.9232883453369,260,365,5
207.0,364.4751750230789,260,365,5
210.5,299.9496927499771,260,365,5
200.5,203.13506276607512,260,365,5
200.5,213.97038764953612,260,365,5
225.5,362.09670424461365,260,365,5
240.0,5.2,260,365,5
242.5,16.485281229019165,260,365,5
222.0,285.09973726272585,260,365,5
223.5,269.69586963653563,260,365,5
216.5,23.45096664428711,260,365,5
239.0,173.49200372695924,260,365,5
208.0,540.2347976684571,260,365,5
205.0,41.527921843528745,260,365,5
233.5,351.7472538948059,260,365,5
208.5,14.076955199241638,260,365,5
535.0,7.725483322143555,260,365,5
234.5,2.8,260,365,5
224.5,24.71959581375122,260,365,5
210.5,76.14213538169861,260,365,5
248.0,218.1277468442917,260,365,5
190.5,634.7623028755188,260,365,5
206.0,0.0,260,365,5
244.5,3.8627416610717775,260,365,5
227.5,14.242640614509583,260,365,5
232.0,536.0510323762894,260,365,5
226.0,308.9188278913498,260,365,5
216.5,242.60958003997803,260,365,5
221.0,10.485281229019165,260,365,5
218.0,501.04514548778536,260,365,5
243.0,15.656854152679443,260,365,5
228.5,6.1254833221435545,260,365,5
224.5,315.94826567173004,260,365,5
243.0,52.76467494964599,260,365,5
213.5,4.8,260,365,5
242.5,607.5956077575684,260,365,5
192.0,234.7841835975647,260,365,5
217.5,293.53506288528445,260,365,5
238.0,191.1959584712982,260,365,5
224.0,380.7594474554062,260,365,5
242.0,0.0,260,365,5
479.5,44.65929267406464,260,365,5
236.0,5.2,260,365,5
212.0,401.78198647499084,260,365,5
197.0,17.139696860313414,260,365,5
226.5,472.02462766170504,260,365,5
208.0,187.7880509376526,260,365,5
224.5,25.645079135894775,260,365,5
215.5,639.9083066940308,260,365,5
182.0,7.5112697839736935,260,365,5
258.5,395.88736867904663,260,365,5
213.5,289.01933217048645,260,365,5
194.0,0.0,260,365,5
199.5,0.0,260,365,5
198.0,319.2619732618332,260,365,5
202.5,15.8911687374115,260,365,5
226.5,527.9275706291198,260,365,5
219.5,2.4,260,365,5
228.5,487.5643257379532,260,365,5
237.5,260.79191637039185,260,365,5
208.5,675.3655758619309,260,365,5
212.0,702.3763424873353,260,365,5
230.5,220.05566804409028,263,365,5
237.5,2.8,263,365,5
224.5,271.13506298065187,263,365,5
244.5,4.0,263,365,5
208.0,515.7328664779664,263,365,5
226.5,531.6461554527283,263,365,5
225.5,527.0437170982361,263,365,5
219.5,263.8782077789307,263,365,5
229.5,494.8240339756012,263,365,5
218.0,479.3245398759842,263,365,5
178.5,174.0174873352051,263,365,5
209.5,16.94558436870575,263,365,5
176.5,154.62337427139283,263,365,5
184.5,204.35028731822968,263,365,5
231.0,11.588224983215332,263,365,5
230.5,371.7888833284378,263,365,5
224.0,301.09973735809325,263,365,5
228.0,12.719595813751221,263,365,5
203.5,415.1878746986389,263,365,5
266.5,0.0,263,365,5
248.5,452.2319446563721,263,365,5
221.5,228.40369234085082,263,365,5
248.0,936.9331090450287,263,365,5
205.5,210.68998222351075,263,365,5
226.0,267.8061316013336,263,365,5
245.5,29.23675310611725,263,365,5
200.0,8.691168737411498,263,365,5
232.0,6.828427076339722,263,365,5
248.5,8.739696860313416,263,365,5
261.5,230.39191818237305,263,365,5
250.0,377.7472554445267,263,365,5
194.0,345.8997375488281,263,365,5
294.5,312.47517704963684,263,365,5
299.0,23.176449966430663,263,365,5
247.0,221.64246561527253,263,365,5
221.5,271.3624785423279,263,365,5
234.0,12.8,263,365,5
235.5,17.382337474822997,263,365,5
227.0,338.09040009975433,263,365,5
188.5,373.1614707708359,263,365,5
217.0,28.67939372062683,263,365,5
193.0,335.114369058609,263,365,5
211.0,15.45096664428711,263,365,5
205.5,102.85483322143554,263,365,5
195.0,4.525483322143555,263,365,5
223.5,315.22522077560427,263,365,5
177.0,65.964674949646,263,365,5
241.0,4.097056245803833,263,365,5
193.0,179.12043142318726,263,365,5
200.5,596.8650728464127,263,365,5
220.0,253.3797231912613,263,365,5
203.0,14.125483322143555,263,365,5
241.5,329.3036037683487,263,365,5
237.0,861.3893642187119,263,365,5
191.0,283.3194223403931,263,365,5
235.0,639.4405139923095,263,365,5
209.0,0.0,263,365,5
234.0,21.430865597724914,263,365,5
224.5,255.24877099990846,263,365,5
193.5,9.6,263,365,5
201.0,4.828427076339722,263,365,5
237.5,180.45079338550568,263,365,5
250.0,268.9860284805298,263,365,5
255.5,2.8,263,365,5
170.0,2.0,263,365,5
222.0,264.70175848007204,263,365,5
233.5,155.39696860313416,263,365,5
223.0,240.8487696647644,263,365,5
221.5,391.5760986328125,263,365,5
266.5,137.62236487865448,263,365,5
215.0,559.7598659992218,263,365,5
443.0,98.329349899292,263,365,5
224.0,322.4016701698303,263,365,5
255.0,242.72328748703003,263,365,5
212.0,2.8,263,365,5
259.5,77.56265516281128,263,365,5
229.5,7.91959581375122,263,365,5
240.0,519.4319433689118,263,365,5
261.5,462.3255525112152,263,365,5
206.5,599.4554923295975,263,380,5
260.0,260.24288339614867,263,380,5
207.5,178.24692471027373,263,380,5
211.5,0.0,263,380,5
233.5,297.74725592136383,263,380,5
236.5,250.72328672409057,263,380,5
221.0,158.30865569114684,263,380,5
247.5,456.44413485527036,263,380,5
242.5,500.42403531074524,263,380,5
253.0,374.6790421485901,263,380,5
247.5,5.414213538169861,263,380,5
220.0,358.09040236473083,263,380,5
214.0,386.9202561378479,263,380,5
217.0,296.0252198219299,263,380,5
211.0,390.15070352554324,263,380,5
222.5,0.0,263,380,5
246.5,102.42640614509583,263,380,5
223.5,197.9336330652237,263,380,5
195.0,12.8,263,380,5
207.5,53.382337474823,263,380,5
204.0,20.485281229019165,263,380,5
206.5,348.88207454681395,263,380,5
162.0,14.485281229019165,263,380,5
232.0,59.497474789619446,263,380,5
225.5,542.9724757432938,263,380,5
206.5,214.35861158370972,263,380,5
207.0,278.8771975040436,263,380,5
222.5,14.125483322143555,263,380,5
233.5,24.582337474823,263,380,5
226.5,641.836226606369,263,380,5
185.5,196.36753106117249,263,380,5
219.0,284.2428825378418,263,380,5
219.0,363.9407735824585,263,380,5
212.5,470.04615662097933,263,380,5
233.5,284.4369958877563,263,380,5
288.0,992.5304960727692,263,380,5
195.5,166.22396762371062,263,380,5
246.5,10.622539567947388,263,380,5
214.0,0.0,263,380,5
249.0,996.4874333381653,263,380,5
246.5,414.32757077217104,263,380,5
262.5,54.667618703842166,268,380,5
212.0,15.8911687374115,268,380,5
214.0,512.8849300861359,268,380,5
195.5,76.97056245803833,268,380,5
194.0,334.43211822509767,268,380,5
220.0,293.3742540359497,268,380,5
236.0,6.0,268,380,5
216.0,523.0422891855239,268,380,5
222.0,291.38602952957154,268,380,5
207.5,646.8995633125305,268,380,5
245.0,10.242640614509583,268,380,5
230.0,88.56854152679443,268,380,5
247.5,1822.2630137443543,268,380,5
