area,perimeter,height,width,label
217.0,262.11739950180055,135,174,8
206.5,348.5202564239502,137,174,8
190.0,162.44103784561156,250,174,8
214.0,3.6,250,174,8
265.5,1829.0288667678833,250,209,8
235.5,469.5789587259293,250,209,8
217.0,4.8,250,315,8
193.5,588.3760996818543,250,319,8
200.5,21.18822498321533,250,319,8
199.0,545.3702124595642,250,319,8
219.5,63.31370830535889,250,319,8
235.5,453.64674854278564,250,319,8
235.5,258.1409499168396,250,319,8
228.5,533.7044417142868,250,319,8
243.5,12.553910398483277,250,319,8
229.5,195.9017572402954,250,319,8
214.5,364.90847954750063,250,319,8
258.0,1049.2202350854873,250,319,8
217.5,417.00208830833435,250,319,8
217.5,208.70175895690917,250,319,8
203.5,6.828427076339722,250,319,8
270.0,326.1851935863495,250,319,8
232.0,110.47005722522735,250,319,8
270.0,0.0,250,319,8
222.0,261.1198366880417,250,319,8
224.5,131.97644996643066,250,319,8
205.5,20.485281229019165,250,319,8
213.5,642.5681913375854,250,319,8
189.0,0.0,250,319,8
275.5,1310.8572313070297,250,319,8
199.0,55.55634891986847,250,319,8
201.0,0.0,250,319,8
210.0,4.097056245803833,250,319,8
256.5,140.05828220844268,250,319,8
259.0,491.42706553936006,250,319,8
218.5,1518.7362730503082,250,319,8
251.0,186.07636232376097,250,319,8
227.5,100.97056245803833,250,319,8
228.5,85.20773353576661,250,319,8
213.0,142.01463112831115,250,319,8
220.5,62.72792184352875,250,319,8
224.0,190.21159908771514,250,319,8
219.0,26.0735062122345,250,319,8
220.0,642.709736251831,250,319,8
227.0,338.71781623363495,266,319,8
215.5,707.7199047803879,266,319,8
238.0,379.1878748416901,266,319,8
231.5,220.59780445098878,266,319,8
215.5,7.3539103984832765,266,319,8
192.5,510.15641355514526,266,319,8
207.5,948.3128333091736,266,319,8
216.0,0.0,266,319,8
222.5,2.8,266,319,8
228.0,250.99780349731446,266,319,8
213.5,600.6853470802307,266,319,8
236.5,972.3398306369781,266,319,8
239.5,1788.8456943511962,266,319,8
212.0,205.16895847320558,266,319,8
249.5,3527.070870923996,266,319,8
264.5,1439.2388033866882,266,319,8
271.0,184.36753106117249,266,319,8
294.5,116.53523740768432,266,319,8
207.0,61.455843687057495,266,319,8
