area,perimeter,height,width,label
212.0,10.594112491607666,251,142,4
219.5,11.656854152679443,251,142,4
252.5,102.66761870384217,251,168,4
223.5,1.697056245803833,257,323,4
243.5,8.8,257,323,4
228.5,270.7350618839264,257,323,4
198.5,10.925483322143554,257,323,4
233.5,444.48980674743655,257,323,4
218.5,2.8,257,323,4
208.0,300.43699617385863,257,323,4
212.5,230.19780416488646,257,323,4
208.0,267.60511898994446,257,323,4
229.0,57.941124486923215,257,323,4
247.5,18.82842707633972,257,323,4
231.0,0.0,257,323,4
201.0,2.2627416610717774,257,361,4
210.0,55.782337474822995,257,361,4
212.5,244.01546506881715,257,361,4
209.0,0.0,257,361,4
235.0,253.26054697036744,257,361,4
211.0,245.92328777313233,257,361,4
213.0,293.8095789909363,257,361,4
196.5,386.28796248435975,257,361,4
228.5,8.828427076339722,257,361,4
215.5,262.7468379974365,257,361,4
205.0,316.74969458580017,257,361,4
200.5,214.14094920158385,257,361,4
225.5,6.594112491607666,257,361,4
238.5,270.50562477111816,257,361,4
230.0,250.723286151886,257,361,4
216.0,341.1614681482315,257,361,4
244.5,418.79560680389403,257,361,4
189.5,0.0,257,361,4
203.0,10.4,257,361,4
225.0,454.7456505537033,257,361,4
237.5,4.779898953437805,257,361,4
218.0,279.4629830121994,257,361,4
214.0,4.779898953437805,257,361,4
257.0,45.96467475891113,257,361,4
240.5,8.876955199241639,257,361,4
238.5,0.0,260,361,4
221.5,272.02522106170653,260,361,4
240.5,262.6664329528809,260,361,4
228.5,384.960458278656,260,361,4
240.0,137.143980884552,260,361,4
215.5,340.2914117574692,260,361,4
205.5,291.0615553379059,260,361,4
230.0,149.08712663650513,260,361,4
226.0,237.72917547225953,260,361,4
216.5,252.24288167953492,260,361,4
242.0,0.0,260,361,4
240.5,258.4487699508667,260,361,4
230.0,811.2504399299621,260,365,4
202.5,287.0213541984558,260,365,4
213.5,231.29586963653566,260,365,4
200.0,242.1076452255249,260,365,4
220.5,227.54683694839477,260,365,4
198.5,289.1703883171082,260,365,4
229.0,236.4840955734253,260,365,4
218.5,356.83497619628906,260,365,4
216.5,221.4213529586792,260,365,4
201.0,104.97056245803833,260,365,4
215.5,230.16449995040892,260,365,4
250.0,206.53952136039734,261,365,4
264.5,436.255491399765,261,365,4
238.0,3.95979790687561,261,365,4
227.0,4.097056245803833,261,365,4
229.0,4.4,261,365,4
209.0,0.0,261,365,4
252.0,166.06173119544982,261,365,4
225.5,281.1614680290222,261,365,4
205.5,0.0,261,365,4
261.5,19.939696860313415,261,365,4
221.5,3.95979790687561,261,365,4
213.0,320.2997361183167,261,365,4
223.5,8.691168737411498,261,365,4
218.0,9.656854152679443,261,365,4
230.5,327.9448161125183,261,365,4
218.0,8.876955199241639,261,365,4
201.5,261.8061295747757,261,365,4
194.5,405.1407741308212,261,365,4
217.5,11.656854152679443,261,365,4
202.0,5.794112491607666,261,365,4
236.5,286.7801423072815,261,365,4
216.5,252.24288167953492,261,365,4
216.5,624.0171374320984,261,365,4
228.5,3.8627416610717775,261,365,4
211.5,70.35289993286133,261,365,4
236.5,31.164674949645995,261,365,4
225.5,6.828427076339722,261,365,4
193.0,311.55659046173093,261,365,4
238.5,448.9084805488586,261,365,4
198.5,330.96735377311705,261,365,4
252.5,280.1056241035461,261,365,4
224.5,24.582337474823,261,365,4
236.0,288.47517800331116,261,365,4
204.0,266.65525181293486,261,365,4
223.5,10.925483322143554,261,365,4
215.5,235.3624826669693,261,365,4
221.0,8.691168737411498,261,365,4
221.0,4.779898953437805,261,365,4
229.5,310.96045792102814,261,365,4
212.0,166.968541431427,261,365,4
260.5,10.622539567947388,261,365,4
210.0,216.89586935043334,261,365,4
258.5,9.656854152679443,261,365,4
247.0,5.656854152679443,261,365,4
807.0,90.13868639469146,261,365,4
199.0,7.725483322143555,261,365,4
211.5,6.14558436870575,261,365,4
220.0,531.5525486469269,261,365,4
245.5,298.0938488960266,261,365,4
211.0,23.176449966430663,261,365,4
199.5,0.0,261,365,4
222.0,11.539696860313416,261,365,4
215.5,33.8911687374115,261,365,4
223.0,0.0,261,365,4
201.5,322.8300979375839,261,365,4
227.0,18.4,261,365,4
202.0,5.462741661071777,261,365,4
215.5,280.7683657646179,261,365,4
229.0,279.5232862472534,261,365,4
274.0,115.69848430156708,261,365,4
228.5,323.5462441444397,261,365,4
246.0,5.2,261,365,4
207.0,558.7803846359253,261,365,4
245.0,313.8997379302979,261,365,4
227.0,8.194112491607665,261,365,4
222.5,16.38822498321533,261,365,4
212.0,1004.6904684305191,261,368,4
221.0,332.87719881534576,261,368,4
219.0,253.80958042144775,261,368,4
234.5,260.3232882499695,261,368,4
213.0,6.1254833221435545,261,368,4
209.5,258.91739921569825,261,368,4
238.0,284.2095792770386,261,368,4
225.5,378.7594482898712,261,368,4
212.5,342.9271542549133,261,368,4
231.0,260.8252201080322,261,368,4
224.0,386.09670581817625,261,368,4
211.0,331.74725353717804,261,368,4
215.5,13.656854152679443,261,368,4
223.0,277.21344499588014,261,368,4
230.0,436.0849313735962,261,368,4
198.5,535.9700328826905,261,368,4
217.5,262.8605448722839,261,368,4
256.5,97.50579986572265,261,368,4
200.0,7.725483322143555,261,368,4
209.0,3.2,261,368,4
202.5,72.30782070159913,261,368,4
246.5,6.2426406145095825,261,368,4
191.0,375.26827759742736,261,368,4
202.5,317.5614688396454,261,368,4
225.5,258.44877033233644,261,368,4
190.0,0.0,261,368,4
210.0,397.1878734111786,261,368,4
233.0,4.4,261,368,4
202.5,9.656854152679443,261,368,4
211.5,640.9210891723633,261,368,4
175.0,66.37644996643067,261,368,4
169.5,104.64549672603607,261,368,4
238.0,6.788224983215332,261,368,4
230.0,105.47939372062683,261,368,4
222.5,365.9025974750519,261,368,4
194.0,6.4,261,368,4
249.5,0.0,261,368,4
212.5,227.52185893058777,261,368,4
195.0,120.85281264781952,261,368,4
208.0,10.925483322143554,261,368,4
208.5,0.0,261,368,4
274.0,30.727921843528748,261,368,4
182.5,159.8115997314453,261,368,4
190.0,214.69343149662018,261,368,4
180.5,198.69343161582947,261,368,4
207.0,354.1687851667404,261,368,4
202.5,257.20369186401365,261,368,4
237.0,11.899494767189026,261,368,4
241.0,279.05465707778933,261,368,4
250.5,595.6823183536529,261,368,4
233.0,0.0,261,368,4
215.0,13.071067690849304,261,368,4
216.0,2.4,261,368,4
233.5,220.8438932418823,261,368,4
243.5,301.9232864379883,261,368,4
228.5,298.67618837356565,261,368,4
236.5,573.577527809143,261,368,4
211.0,221.42135276794434,261,368,4
205.0,328.33304142951965,261,368,4
212.0,308.4369965553284,261,368,4
231.5,20.0,261,368,4
213.0,266.1742531776428,261,368,4
246.0,304.5742546081543,261,368,4
228.5,5.794112491607666,261,368,4
214.5,427.889390707016,261,368,4
222.5,260.97770285606384,261,368,4
289.5,18.34802289009094,261,368,4
216.0,244.40369052886962,261,368,4
252.5,2.4,261,368,4
212.5,256.15272359848024,261,368,4
227.0,295.86441268920896,261,368,4
214.0,5.794112491607666,261,368,4
211.0,317.213445854187,261,368,4
227.0,313.8664325714111,261,368,4
215.0,2.7313708305358886,261,368,4
220.0,8.194112491607665,261,368,4
183.0,0.0,261,368,4
192.0,316.87719774246216,261,368,4
203.0,4.4,261,368,4
199.5,652.3152028083801,261,368,4
229.0,6.75979790687561,261,368,4
223.5,185.52530679702758,261,368,4
204.5,35.42741641998291,261,368,4
236.5,20.75979790687561,261,368,4
230.0,385.8893897533417,261,368,4
234.0,437.7681911468506,261,368,4
248.0,2.8,261,368,4
247.5,27.213202714920044,261,368,4
227.0,6.4,261,368,4
188.5,23.899494767189026,261,368,4
242.0,514.6922477960586,261,368,4
220.5,454.22016820907595,261,368,4
214.0,3.394112491607666,261,368,4
227.5,222.55272426605225,261,368,4
200.0,4.0,261,368,4
225.5,274.0487710237503,261,368,4
198.5,79.782337474823,261,368,4
241.0,275.11151294708253,261,368,4
257.0,80.07350621223449,261,368,4
223.0,982.0874357223511,261,368,4
187.5,793.6228501796722,261,368,4
228.5,0.0,261,368,4
232.0,205.21891372203828,261,368,4
209.5,0.0,261,368,4
208.5,10.925483322143554,261,368,4
215.5,531.6731552839279,261,368,4
225.0,116.07350621223449,261,368,4
211.5,278.31151275634767,261,368,4
231.5,8.739696860313416,261,368,4
204.0,46.158787441253665,261,368,4
223.0,0.0,261,368,4
219.5,565.0583505630493,261,368,4
238.0,23.313708305358887,261,368,4
242.5,409.3452328443527,261,368,4
211.5,627.5775272369385,261,385,4
251.5,307.72715349197387,261,385,4
234.0,7.414213538169861,261,385,4
261.5,295.44288358688357,261,385,4
228.0,52.36955230236053,261,385,4
249.0,15.979898953437806,261,385,4
250.0,20.75979790687561,261,385,4
237.0,406.6173107624054,261,385,4
256.0,14.339696860313415,261,385,4
228.5,34.485281229019165,261,385,4
226.0,248.73506145477296,261,385,4
206.0,227.62724084854125,261,385,4
251.5,61.02741661071777,261,385,4
266.0,28.619090580940245,261,385,4
