area,perimeter,height,width,label
211.0,364.90847954750063,119,171,9
286.5,11.2,243,211,9
295.5,27.071067690849304,243,211,9
234.0,52.55878744125366,243,211,9
192.0,2.8,243,211,9
262.0,114.71757488250732,257,211,9
220.0,116.87005698680878,257,211,9
223.5,184.00571222305297,257,211,9
226.5,10.719595813751221,257,318,9
240.0,384.85995292663574,257,318,9
221.0,0.0,257,318,9
309.0,1788.951429271698,257,318,9
299.0,0.0,257,318,9
346.0,36.19066350460052,257,318,9
523.0,487.29444243907926,257,318,9
253.0,300.0792184352875,257,318,9
192.0,4.0,257,318,9
233.5,4.4,257,318,9
733.5,1214.1723710536958,257,318,9
198.0,6.0,257,369,9
196.0,8.662741661071777,257,369,9
503.0,262.7939372062683,257,369,9
269.5,42.33624787330628,257,376,9
259.0,6.788224983215332,257,376,9
232.0,516.4538910627365,257,376,9
239.0,28.25096664428711,257,376,9
286.5,141.53910386562347,268,376,9
295.5,0.0,268,376,9
288.5,3172.806460618973,268,376,9
196.5,16.4,268,376,9
282.0,1422.9646301269531,268,376,9
352.5,0.0,268,376,9
198.5,920.1808023452759,268,376,9
234.0,232.6690467596054,268,376,9
395.5,69.49747383594513,268,376,9
733.0,269.040026807785,268,376,9
200.5,79.26173119544983,268,376,9
233.5,86.15878729820251,268,376,9
218.5,983.6265392303467,268,376,9
193.0,34.10538227558136,268,376,9
204.5,0.0,268,376,9
1577.5,2551.9108065366745,268,376,9
252.5,900.4305837154388,268,376,9
240.5,746.5584361553192,268,376,9
209.0,6.222539567947388,268,376,9
266.0,77.83717069625854,268,376,9
238.5,1168.8342737674714,268,376,9
575.5,54.12203433513641,268,376,9
187.5,90.37644996643067,268,376,9
240.5,139.83514976501465,268,376,9
304.5,35.2,268,376,9
472.5,298.4071402788162,268,376,9
229.0,0.0,268,376,9
297.0,67.13624787330627,268,376,9
242.5,1025.3873471260072,268,376,9
243.5,10.4,268,376,9
242.5,57.43229365348816,268,376,9
669.5,622.8082203865051,268,376,9
201.0,0.0,268,376,9
195.5,19.313708305358887,268,376,9
247.5,193.8538227558136,268,379,9
281.5,101.6735062122345,268,379,9
353.0,1584.9391998291017,268,379,9
370.0,0.0,268,379,9
401.5,139.4891478061676,268,379,9
263.5,72.56854152679443,268,379,9
597.0,151.0719028711319,268,379,9
249.5,369.68838000297546,268,379,9
286.5,12.8,268,379,9
239.0,689.697540473938,268,379,9
245.5,337.9801428794861,268,379,9
226.0,309.0193330049515,268,379,9
224.0,307.8477588891983,268,379,9
177.0,277.3851938724518,268,379,9
349.5,166.91942052841188,268,379,9
229.5,827.744291305542,268,379,9
269.5,23.2,268,379,9
322.5,0.0,268,379,9
307.0,561.4879620552063,268,379,9
202.0,12.8,268,379,9
227.5,769.5367316246032,268,379,9
232.0,1143.1786039352417,268,379,9
248.5,12.445079135894776,268,379,9
219.5,358.0369954109192,268,379,9
219.0,4.779898953437805,268,379,9
217.0,239.1350619316101,268,379,9
207.5,41.69848430156708,268,379,9
320.5,192.56164355278014,268,379,9
275.5,170.5096664428711,268,379,9
205.5,441.63783073425293,268,379,9
260.0,43.002438521385194,268,379,9
295.5,64.18721451759339,268,379,9
273.5,18.4,268,379,9
233.0,795.2199910640717,268,379,9
235.5,824.9684349775314,268,379,9
236.0,7.91959581375122,268,379,9
257.5,1377.1989475250243,268,379,9
232.5,439.9407747745514,268,379,9
258.5,0.0,268,379,9
244.5,0.0,268,379,9
280.0,3928.6373467683793,268,379,9
193.0,27.2,268,379,9
199.5,4.0,268,379,9
252.5,2570.029167175293,268,379,9
244.5,69.30193328857422,268,379,9
258.0,2938.0681858062744,268,379,9
238.5,62.982337474823,268,379,9
219.0,3.6,268,379,9
241.5,467.2349781990051,268,379,9
233.0,11.879393720626831,268,379,9
176.0,26.0,268,379,9
550.5,528.0,268,379,9
214.5,0.0,268,379,9
219.0,0.0,268,379,9
729.5,740.457931637764,268,379,9
198.5,175.61748704910278,268,379,9
269.0,21.2,268,379,9
254.5,0.0,268,379,9
261.0,7.5112697839736935,268,379,9
264.5,24.17056245803833,268,379,9
253.5,55.015641403198245,268,379,9
242.5,131.10579986572264,268,379,9
271.0,23.2,268,379,9
214.5,64.0,268,379,9
227.5,301.02765827178956,268,379,9
805.0,700.1616435527801,268,379,9
246.5,533.740595626831,268,379,9
209.5,49.28528122901916,268,379,9
241.5,1116.2108945846558,268,379,9
250.0,12.828427076339722,268,379,9
269.5,25.636753106117247,268,379,9
241.0,19.782337474823,268,379,9
289.5,15.656854152679443,268,379,9
187.5,4.4,268,379,9
191.0,38.4,268,379,9
214.0,0.0,268,379,9
334.5,0.0,268,379,9
1148.5,437.82337474823,268,379,9
222.5,1450.8879202842713,268,379,9
196.5,92.18376553058624,268,379,9
225.5,7.5112697839736935,268,379,9
239.0,14.339696860313415,268,379,9
258.0,850.0521127939224,268,379,9
236.5,845.5579032897949,268,379,9
235.5,48.582337474823,268,379,9
227.5,543.1407763481141,268,379,9
264.5,20.982337474822998,268,379,9
247.5,645.7480895519257,268,391,9
207.5,174.95474510192872,268,391,9
243.5,301.6958706855774,268,391,9
229.0,199.06845359802247,268,391,9
244.0,26.630865597724913,268,391,9
