area,perimeter,height,width,label
229.0,7.5112697839736935,132,166,3
206.5,184.00571146011353,149,166,3
449.5,19.459292674064635,149,192,3
252.0,14.339696860313415,277,192,3
216.0,528.2790414333343,277,192,3
270.0,20.982337474822998,277,192,3
240.5,169.84692478179932,277,192,3
222.0,56.364674949645995,277,192,3
217.5,311.0193318128586,277,192,3
245.5,341.92328653335574,277,192,3
271.0,0.0,277,192,3
216.0,30.659292674064638,277,192,3
207.5,154.8944422006607,277,192,3
232.5,329.3036049604416,277,192,3
191.0,31.333809351921083,277,192,3
242.0,22.953910398483277,277,196,3
243.5,8.194112491607665,277,196,3
227.0,138.41261019706727,277,281,3
209.5,236.6345592737198,277,281,3
241.0,20.485281229019165,277,281,3
203.5,6.788224983215332,277,281,3
234.0,141.94398069381714,277,281,3
245.5,13.51959581375122,277,281,3
229.0,224.62135438919069,277,281,3
205.0,1020.4234430789948,277,343,3
235.0,147.26946458816528,277,343,3
217.5,163.87190394401551,277,343,3
241.0,189.79982471466064,277,343,3
211.0,282.4924212694168,277,343,3
222.5,233.59191493988038,277,343,3
222.0,318.67618572711945,277,343,3
225.5,178.64835233688353,277,343,3
229.5,175.4601279258728,277,343,3
203.5,298.6345578432083,277,343,3
194.5,6.1254833221435545,277,343,3
201.5,363.50259232521057,277,343,3
212.0,525.5657524347305,277,343,3
236.0,270.4723203659058,277,343,3
205.5,282.1909066438675,277,343,3
203.0,0.0,277,343,3
237.0,5.091168737411499,277,343,3
203.0,221.03312978744506,277,343,3
227.0,2.8,277,343,3
237.5,254.39191589355468,277,343,3
202.0,218.38216199874878,277,343,3
227.5,11.656854152679443,277,343,3
219.5,228.66155519485474,277,343,3
239.5,5.656854152679443,277,343,3
197.5,219.51353244781495,277,343,3
284.0,32.83330411911011,277,343,3
187.0,5.794112491607666,277,343,3
222.5,300.79191608428954,277,343,3
237.0,404.18198590278627,277,343,3
222.0,310.67618691921234,277,343,3
252.5,5.2,277,343,3
226.0,17.325483322143555,277,343,3
213.5,2.4,277,343,3
247.5,0.0,277,343,3
242.5,0.0,277,343,3
229.5,252.8424645423889,277,343,3
233.5,9.325483322143555,277,343,3
248.5,81.1979790687561,277,343,3
233.0,19.4911687374115,277,343,3
193.0,132.64692449569702,277,343,3
219.5,167.15575609207153,277,361,3
217.0,161.4719027996063,277,361,3
239.5,10.0,277,361,3
253.5,291.2252206802368,277,361,3
230.5,299.38603019714355,277,361,3
232.5,472.6672685623169,277,361,3
216.5,276.32328567504885,277,361,3
273.5,263.7472552061081,277,361,3
218.0,4.828427076339722,277,361,3
224.5,393.7084821224213,277,361,3
221.0,247.9586117744446,277,361,3
214.5,3.414213538169861,277,361,3
202.5,5.794112491607666,277,361,3
231.5,484.0461557865143,277,361,3
229.0,41.43919162750244,277,361,3
231.5,341.7819854736328,277,361,3
199.0,22.727921843528748,277,361,3
219.0,217.05667972564697,277,361,3
212.0,30.307820796966553,277,361,3
208.0,216.3703868865967,277,361,3
226.5,581.2199933052063,277,361,3
224.5,50.982337474823,277,361,3
208.5,268.27130966186525,277,361,3
216.0,320.57425317764285,277,361,3
225.0,107.3803165435791,277,361,3
204.5,169.62236297130585,277,361,3
